"course_id","year","name","subject","title","description","units_min","units_max","repeatable","grading_basis","final_exam","academic_group","academic_org","way_a_ii","way_aqr","way_ce","way_edp","way_er","way_fr","way_sma","way_si"
"217276","2022-2023","TAPS 60","TAPS","How We Sing: The Voice, How It Functions, and the Singer's Mind (MUSIC 60)","A weekly lecture course for singers, pianists, directors, conductors, and anyone who is interested in the art and craft of the voice. The voice is an instrument whose sounds are determined by its structure and the choices the singer makes. Students will learn how the voice works: the physiology of the instrument, breathing, resonance, and adjustments the singer makes to the instrument to produce sounds appropriate for various styles of vocal music. This course is intended for singers, pianists, conductors, musical directors and directors of groups that include singers, regardless of style or size of ensemble, with the goal of promoting excellent and healthy vocal performance. Ability to sing and/or read music is not required; this is not a voice class.","1","1","False","Letter or Credit/No Credit","False","H&S","DRAMA","False","False","True","False","False","False","False","False"
"205497","2022-2023","TAPS 100C","TAPS","History of World Cinema III: Queer Cinemas around the World (ARTHIST 164, ARTHIST 364, CSRE 102C, CSRE 302C, FEMGEN 100C, FILMEDIA 100C, FILMEDIA 300C, GLOBAL 193, GLOBAL 390, TAPS 300C)","Provides an overview of cinema from around the world since 1960, highlighting the cultural, political, and economic forces that have shaped various film movements over the last six decades. Specific topics may vary by term/year/instructor. This term's topic, Queer Cinemas around the World, engages with a range of queer cinematic forms and queer spectatorial practices in different parts of the world, as well as BIPOC media from North America. Through film and video from Kenya, Malaysia, India, The Dominican Republic, China, Brazil, Palestine, Japan, Morocco, the US etc., we will examine varied narratives about trans experience, same-sex desire, LGBTQI2S+ rights, censorship, precarity, and hopefulness. This course will attune us to regional cultural specificities in queer expression and representation, prompting us to move away from hegemonic and homogenizing understandings of queer life and media. Notes: Screenings will be held on Wednesdays at 5:30PM in Oshman Hall. Screening times will vary slightly from week to week.","3","5","True","Letter (ABCD/NP)","False","H&S","DRAMA","True","False","False","False","False","False","False","False"
"211065","2022-2023","TAPS 108","TAPS","Introduction to Feminist, Gender, and Sexuality Studies (AMSTUD 107, CSRE 108, FEMGEN 101)","Introduction to interdisciplinary approaches to gender, sexuality, queer, trans, and feminist studies. Topics include social justice and feminist organizing, art and activism, feminist histories, the emergence of gender and sexuality studies in the academy, intersectionality and interdependence, the embodiment and performance of difference, and relevant socio-economic and political formations such as work and the family. Students learn to think critically about race, gender, disability, and sexuality. Includes guest lectures from faculty across the university and weekly discussion sections.","4","5","False","Letter or Credit/No Credit","True","H&S","DRAMA","False","False","False","True","False","False","False","True"
"114959","2022-2023","TAPS 165","TAPS","Introduction to Comparative Studies in Race and Ethnicity (CSRE 196C, EDUC 166C, ENGLISH 172D, PSYCH 155, SOC 146)","Race and ethnicity are often taken for granted as naturally occurring, self-evident phenomena that must be navigated or overcome to understand and eradicate the (re)production of societal hierarchies across historical, geopolitical, and institutional contexts. In contrast, this transdisciplinary course seeks to track and trouble the historical and contemporary creation, dissolution, experiences, and stakes of various ethnoracial borders. Key topics include: empire, colonialism, capital/ism, im/migration, diaspora, ideology, identity, subjectivity, scientism, intersectionality, solidarity, resistance, reproduction, and transformation. Cardinal Course certified by the Haas Center for Public Service","5","5","True","Letter (ABCD/NP)","False","H&S","DRAMA","False","False","False","True","False","False","False","True"
"214579","2022-2023","TAPS 167","TAPS","Introduction to Greek Tragedy: Gods, Heroes, Fate, and Justice (CLASSICS 112)","Gods and heroes, fate and free choice, gender conflict, the justice or injustice of the universe: these are just some of the fundamental human issues that we will explore in about ten of the tragedies of Aeschylus, Sophocles, and Euripides.","4","4","False","Letter or Credit/No Credit","False","H&S","DRAMA","True","False","False","False","False","False","False","False"
"125309","2022-2023","TAPS 170B","TAPS","Directing Workshop: The Actor-Director Dialogue (TAPS 372)","This course focuses on the actor-director dialogue. We will work with actors and directors developing approaches to collaboration that make the actor-director dialogue in theater. TAPS Ph.D. students are required to enroll in TAPS 372 for 4 units. This course must be taken for a minimum of 3 units and a letter grade to be eligible for Ways-AII credit.","2","4","True","Letter (ABCD/NP)","","H&S","DRAMA","True","False","True","False","False","False","False","False"
"223901","2022-2023","TAPS 172","TAPS","Transformative Art-Practices for Engaging Community (AFRICAAM 172, CSRE 172)","This course is presented by IDA, the Institute for Diversity in the Arts. In this course, we will explore how artists are addressing and transforming issues central to communities of color such as housing, healthy food access, abolition, human trafficking, land back and cultural sovereignty. Our explorations will include visits from local and nationally recognized artists, activists and scholars as well as site visits to surrounding communities to understand how the cultivation of relationships creates unprecedented conditions for collective healing and repair.","1","5","False","Letter or Credit/No Credit","False","H&S","DRAMA","False","False","False","False","False","False","False","False"
"205497","2022-2023","TAPS 300C","TAPS","History of World Cinema III: Queer Cinemas around the World (ARTHIST 164, ARTHIST 364, CSRE 102C, CSRE 302C, FEMGEN 100C, FILMEDIA 100C, FILMEDIA 300C, GLOBAL 193, GLOBAL 390, TAPS 100C)","Provides an overview of cinema from around the world since 1960, highlighting the cultural, political, and economic forces that have shaped various film movements over the last six decades. Specific topics may vary by term/year/instructor. This term's topic, Queer Cinemas around the World, engages with a range of queer cinematic forms and queer spectatorial practices in different parts of the world, as well as BIPOC media from North America. Through film and video from Kenya, Malaysia, India, The Dominican Republic, China, Brazil, Palestine, Japan, Morocco, the US etc., we will examine varied narratives about trans experience, same-sex desire, LGBTQI2S+ rights, censorship, precarity, and hopefulness. This course will attune us to regional cultural specificities in queer expression and representation, prompting us to move away from hegemonic and homogenizing understandings of queer life and media. Notes: Screenings will be held on Wednesdays at 5:30PM in Oshman Hall. Screening times will vary slightly from week to week.","3","5","True","Letter (ABCD/NP)","False","H&S","DRAMA","False","False","False","False","False","False","False","False"
"125309","2022-2023","TAPS 372","TAPS","Directing Workshop: The Actor-Director Dialogue (TAPS 170B)","This course focuses on the actor-director dialogue. We will work with actors and directors developing approaches to collaboration that make the actor-director dialogue in theater. TAPS Ph.D. students are required to enroll in TAPS 372 for 4 units. This course must be taken for a minimum of 3 units and a letter grade to be eligible for Ways-AII credit.","2","4","True","Letter (ABCD/NP)","","H&S","DRAMA","False","False","False","False","False","False","False","False"
"222911","2022-2023","EALC 179","EALC","Rebalancing Economic Systems in a World Driven by Tech: Quality-of-Life in Socio-Cultural Context (EALC 279, EASTASN 179, EASTASN 279)","This course examines the need for, and approaches to, rebalancing models of innovation-driven economic growth in the broader context of society and sustainability. After an overview of the historical outcomes of previous industrial revolutions, we examine how trends toward increasing social inequality, tension between globalism and isolationism, and greater authoritarianism are exacerbated in the era of digital transformation, comparing different economic systems (e.g. China, India, Japan, and the U.S.) as realized in their socio-political and cultural contexts. We then discuss approaches toward rebalancing existing systems, including metrics for evaluating economic performance, in order to satisfy the imperatives of social, environmental, and economic sustainability.","4","4","False","Letter or Credit/No Credit","False","H&S","ASIANLANG","False","False","False","False","False","False","False","False"
"222911","2022-2023","EALC 279","EALC","Rebalancing Economic Systems in a World Driven by Tech: Quality-of-Life in Socio-Cultural Context (EALC 179, EASTASN 179, EASTASN 279)","This course examines the need for, and approaches to, rebalancing models of innovation-driven economic growth in the broader context of society and sustainability. After an overview of the historical outcomes of previous industrial revolutions, we examine how trends toward increasing social inequality, tension between globalism and isolationism, and greater authoritarianism are exacerbated in the era of digital transformation, comparing different economic systems (e.g. China, India, Japan, and the U.S.) as realized in their socio-political and cultural contexts. We then discuss approaches toward rebalancing existing systems, including metrics for evaluating economic performance, in order to satisfy the imperatives of social, environmental, and economic sustainability.","4","4","False","Letter or Credit/No Credit","False","H&S","ASIANLANG","False","False","False","False","False","False","False","False"
"104133","2022-2023","EALC 402A","EALC","Topics in International Technology Management (EASTASN 402A, EE 402A)","Autumn 2022 Theme: &quot;New Business in Asia Driven by Climate-Tech and Sustainability.&quot; Guest speakers from industry and academia present examples of problem-driven innovation for environmental sustainability, climate change amelioration and mitigation, ESG reporting, SDG targeting, and related topics. Focus is on present-day developments in Asia business, technology, and investing, along with their implications for Silicon Valley and the U.S.","1","1","True","Satisfactory/No Credit","False","H&S","ASIANLANG","False","False","False","False","False","False","False","False"
"202933","2022-2023","EALC 402T","EALC","Entrepreneurship in Asian High Tech Industries (EASTASN 402T, EE 402T)","Distinctive patterns and challenges of entrepreneurship in Asia; update of business and technology issues in the creation and growth of start-up companies in major Asian economies.  Distinguished speakers from industry, government, and academia.","1","1","True","Satisfactory/No Credit","False","H&S","ASIANLANG","False","False","False","False","False","False","False","False"
"221509","2022-2023","EASTASN 77","EASTASN","Divided Memories & Reconciliation: the formation of wartime historical memory in the Pacific (EASTASN 277)","Divided Memories will examine the formation of historical memory about World War Two in Asia, looking comparatively at the national memories of China, Japan, Korea, and the United States.  It will also study efforts at reconciliation in contemporary Asia.  The course will look at the role of textbooks, popular culture, with an emphasis on cinema, and elite opinion on the formation of wartime memory.  We will study and discuss controversial issues such as war crimes, forced labor, sexual servitude, and the use of atomic weapons.  Class will combine lectures with in class discussion, with short essays or papers.","3","4","False","Letter or Credit/No Credit","False","H&S","EASTASNSTU","False","False","False","True","False","False","False","True"
"222911","2022-2023","EASTASN 179","EASTASN","Rebalancing Economic Systems in a World Driven by Tech: Quality-of-Life in Socio-Cultural Context (EALC 179, EALC 279, EASTASN 279)","This course examines the need for, and approaches to, rebalancing models of innovation-driven economic growth in the broader context of society and sustainability. After an overview of the historical outcomes of previous industrial revolutions, we examine how trends toward increasing social inequality, tension between globalism and isolationism, and greater authoritarianism are exacerbated in the era of digital transformation, comparing different economic systems (e.g. China, India, Japan, and the U.S.) as realized in their socio-political and cultural contexts. We then discuss approaches toward rebalancing existing systems, including metrics for evaluating economic performance, in order to satisfy the imperatives of social, environmental, and economic sustainability.","4","4","False","Letter or Credit/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"224448","2022-2023","EASTASN 188","EASTASN","The Asian Triangle: Japan, Korea and China (EASTASN 288, INTLPOL 288)","This class will examine the complex inter-relationship between the three great states of Northeast Asia - Japan, Korea and China. This class will take a historical approach but will focus as well on contemporary relations and policy issues. Topics to be covered will include Japanese imperialism and colonialism, the road to the war in the Pacific, the consequences of Japan's defeat, the Communist victory in China, the Korean War and the creation of the postwar architecture. We will focus heavily on the dynamics of the Sino-Japanese relationship, the shift from containment, to engagement, and then to rivalry. The class will look at the two Koreas and their relationship to Japan and China, and to the great powers. We will explore the tension between integration and nationalism, and the future of the triangular relationship. Class will combine lectures and class discussion, with short essays or papers and will be offered for both 3 and 4 credits.","3","4","False","Letter or Credit/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","True"
"221509","2022-2023","EASTASN 277","EASTASN","Divided Memories & Reconciliation: the formation of wartime historical memory in the Pacific (EASTASN 77)","Divided Memories will examine the formation of historical memory about World War Two in Asia, looking comparatively at the national memories of China, Japan, Korea, and the United States.  It will also study efforts at reconciliation in contemporary Asia.  The course will look at the role of textbooks, popular culture, with an emphasis on cinema, and elite opinion on the formation of wartime memory.  We will study and discuss controversial issues such as war crimes, forced labor, sexual servitude, and the use of atomic weapons.  Class will combine lectures with in class discussion, with short essays or papers.","3","4","False","Letter or Credit/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"222911","2022-2023","EASTASN 279","EASTASN","Rebalancing Economic Systems in a World Driven by Tech: Quality-of-Life in Socio-Cultural Context (EALC 179, EALC 279, EASTASN 179)","This course examines the need for, and approaches to, rebalancing models of innovation-driven economic growth in the broader context of society and sustainability. After an overview of the historical outcomes of previous industrial revolutions, we examine how trends toward increasing social inequality, tension between globalism and isolationism, and greater authoritarianism are exacerbated in the era of digital transformation, comparing different economic systems (e.g. China, India, Japan, and the U.S.) as realized in their socio-political and cultural contexts. We then discuss approaches toward rebalancing existing systems, including metrics for evaluating economic performance, in order to satisfy the imperatives of social, environmental, and economic sustainability.","4","4","False","Letter or Credit/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"224448","2022-2023","EASTASN 288","EASTASN","The Asian Triangle: Japan, Korea and China (EASTASN 188, INTLPOL 288)","This class will examine the complex inter-relationship between the three great states of Northeast Asia - Japan, Korea and China. This class will take a historical approach but will focus as well on contemporary relations and policy issues. Topics to be covered will include Japanese imperialism and colonialism, the road to the war in the Pacific, the consequences of Japan's defeat, the Communist victory in China, the Korean War and the creation of the postwar architecture. We will focus heavily on the dynamics of the Sino-Japanese relationship, the shift from containment, to engagement, and then to rivalry. The class will look at the two Koreas and their relationship to Japan and China, and to the great powers. We will explore the tension between integration and nationalism, and the future of the triangular relationship. Class will combine lectures and class discussion, with short essays or papers and will be offered for both 3 and 4 credits.","3","4","False","Letter or Credit/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"111013","2022-2023","EASTASN 330","EASTASN","Core Seminar: Debates and Methods in East Asian Studies","For East Asian Studies M.A. students only.","3","3","False","Letter or Credit/No Credit","True","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"104133","2022-2023","EASTASN 402A","EASTASN","Topics in International Technology Management (EALC 402A, EE 402A)","Autumn 2022 Theme: &quot;New Business in Asia Driven by Climate-Tech and Sustainability.&quot; Guest speakers from industry and academia present examples of problem-driven innovation for environmental sustainability, climate change amelioration and mitigation, ESG reporting, SDG targeting, and related topics. Focus is on present-day developments in Asia business, technology, and investing, along with their implications for Silicon Valley and the U.S.","1","1","True","Satisfactory/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"202933","2022-2023","EASTASN 402T","EASTASN","Entrepreneurship in Asian High Tech Industries (EALC 402T, EE 402T)","Distinctive patterns and challenges of entrepreneurship in Asia; update of business and technology issues in the creation and growth of start-up companies in major Asian economies.  Distinguished speakers from industry, government, and academia.","1","1","True","Satisfactory/No Credit","False","H&S","EASTASNSTU","False","False","False","False","False","False","False","False"
"214484","2022-2023","ECON 1","ECON","Principles of Economics","This is an introductory course in economics. We will cover both microeconomics (investigating decisions by individuals and firms) and macroeconomics (examining the economy as a whole). The primary goal is to develop and then build on your understanding of the analytical tools and approaches used by economists. This will help you to interpret economic news and economic data at a much deeper level while also forming your own opinions on economic issues. The course will also provide a strong foundation for those of you who want to continue on with intermediate microeconomics and/or intermediate macroeconomics and possibly beyond.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"221391","2022-2023","ECON 43","ECON","Introduction to Financial Decision-Making","The purpose of the class is for you to obtain greater comfort making the major financial decisions your life journey will require. Illustrative examples, case studies, historical and statistical evidence, and some simple analytical tools will be presented. Small breakout sessions with other students will focus on applying the material to developing and analyzing the options available to you and the tradeoffs among them in the  situations you will face, from job choice to home purchase to investing. We hope to help students avoid damaging mistakes in the decisions that will determine their financial flexibility and safeguard them against life's uncertainties. Students will learn how to keep more options open and to live with fewer constraints by making sound financial decisions. Topics include making a financial plan and budget, managing money, obtaining and using credit and loans, saving, investing in stocks, bonds, mutual funds, ETFs, options and other assets, venture capital and private equity, purchasing insurance, purchasing vs. renting a home, getting a mortgage, taxes, inflation and inflation protection, financial markets and financial advisors.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"222823","2022-2023","ECON 44","ECON","The Modern Financial System","The purpose of the class is to introduce you to the modern financial system. What are the major financial instruments -- bonds, bank loans and also equity - and how are their prices determined. What are the key financial institutions that lend, provide liquidity and make markets. What role does the government play through regulation, monetary policy and special intervention in crisis time. We'll devote particular attention to the payments system: how do households and firms make payments, how do financial institutions organize these payments, and how could this business change with potential entry of new digital currencies, provided by central banks or the private sector. This course is intended for freshmen and sophomores. Prerequisites: Econ 1 is recommended.","3","3","False","Letter or Credit/No Credit","False","H&S","ECONOMICS","False","False","False","False","False","False","False","False"
"113250","2022-2023","ECON 50","ECON","Economic Analysis I","Individual consumer and firm behavior under perfect competition. The role of markets and prices in a decentralized economy. Monopoly in partial equilibrium. Economic tools developed from multivariable calculus using partial differentiation and techniques for constrained and unconstrained optimization. Prerequisites: Econ 1 or 1V, and Math 51 or Math 51A or CME 100 or CME 100A.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","True","False","True"
"113252","2022-2023","ECON 51","ECON","Economic Analysis II","Neoclassical analysis of general equilibrium, welfare economics, imperfect competition, externalities and public goods, risk and uncertainty, game theory, adverse selection, and moral hazard. Multivariate calculus is used. Prerequisite: ECON 50.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","True","False","True"
"113257","2022-2023","ECON 52","ECON","Economic Analysis III","Long-run economic growth and short-run economic fluctuations. Focus on the macroeconomic tools of government: fiscal policy (spending and taxes) and monetary policy, and their effects on growth, employment, and inflation. Prerequisites: ECON 50.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"113278","2022-2023","ECON 101","ECON","Economic Policy Seminar","Economic policy analysis, writing, and oral presentation. Topics vary with instructor. Limited enrollment. Prerequisites: Econ 51 and 52, 102B, and two field courses. Some sections require additional prerequisites. Enrollment by application: https://economics.stanford.edu/forms. The section led by Marcelo Clerici-Arias in Spring 2023 will focus on reading, analyzing, and writing persuasive economic stories; to apply for this section, complete the application at https://economics.stanford.edu/forms between 2/15 and 2/28/2023.","5","5","True","Letter (ABCD/NP)","False","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"113280","2022-2023","ECON 102A","ECON","Introduction to Statistical Methods (Postcalculus) for Social Scientists","Probabilistic modeling and statistical techniques relevant for economics. Concepts include: probability trees, conditional probability, random variables, discrete and continuous distributions, correlation, central limit theorems, point estimation, hypothesis testing and confidence intervals for both one and two populations. Prerequisite: MATH 20 or equivalent.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","True","False","False","False","False","False","True"
"113281","2022-2023","ECON 102B","ECON","Applied Econometrics","Hypothesis tests and confidence intervals for population variances, chi-squared goodness-of-fit tests, hypothesis tests for independence, simple linear regression model, testing regression parameters, prediction, multiple regression, omitted variable bias, multicollinearity, F-tests, regression with indicator random variables, simultaneous equation models and instrumental variables. Topics vary slightly depending on the quarter. Prerequisites: Econ 102A or equivalent. Recommended: computer experience (course often uses STATA software to run regressions).","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","True","False","False","False","False","False","True"
"140615","2022-2023","ECON 102C","ECON","Advanced Topics in Econometrics","This is an advanced econometrics class targeted to students who want to go deeper into and/or expand their knowledge of topics firstly learned in Econ 102B (or equivalent class). Topics include: Instrumental variables estimation; Panel data models (fixed and random effect models, dynamic panel data models); Limited dependent variable models (probit, logit, Tobit) and selection models; models for Duration data; Bootstrap and Estimation by Simulation. Applications from Labor Economics and Public Finance will be used to motivate the discussion. Prerequisite: Econ 102B","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","True","False","False","False","False","False","True"
"223997","2022-2023","ECON 108","ECON","Data Science for Business and Economic Decisions","This course will teach from a textbook written by a prominent economist with leading expertise in data science and machine learning. Students will be presented with statistical techniques to process big data for making business and economics decisions. Topics may include statistical uncertainty, regression, classification and factor analysis, experimentations and controls, frameworks for causal inference. We will also explore the relations between nonparametric econometrics, machine learning and artificial intelligence. The statistical package R will be used to illustrate concepts and theory. Prerequisites: Econ 102A or equivalent and Econ 102B.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","False"
"113292","2022-2023","ECON 111","ECON","Money and Banking","The primary course goal is for students to master the logic, intuition and operation of a financial system - money, financial markets (money and capital markets, debt and equity markets, derivatives markets), and financial institutions and intermediaries (the Central Bank, depository institutions, credit unions, pension funds, insurance companies, venture capital firms, investment banks, mutual funds, etc.). In other words, how money/capital change hands between agents over time, directly and through institutions. Material will be both quantitative and qualitative, yet always highly analytical with a focus on active learning - there will be an approximately equal emphasis on solving mathematical finance problems (e.g. bond or option pricing) and on policy analysis (e.g. monetary policy and financial regulation.) Students will not be rewarded for memorizing and regurgitating facts, but rather for demonstrating the ability to reason with difficult problems and situations with which they might not previously be familiar. Prerequisite: Econ 50, 52. Strongly recommended but not required: some familiarity with finance and statistics (e.g. Econ 135 or 140, Econ 102A)","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"223490","2022-2023","ECON 113","ECON","Historical perspectives on inequality and opportunity in America","A thematic discussion of the economic history of the United States, with emphasis on the perspective it gives on modern-day economic and social issues. Topics will include economic growth, government intervention in the economy, economic causes and consequences of slavery, immigration, women's changing role in the economy, income inequality, and economic mobility. Prerequisite: Econ 1","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"113301","2022-2023","ECON 118","ECON","Development Economics","The microeconomic problems and policy concerns of less developed countries. Topics include: health and education; risk and insurance; microfinance; agriculture; technology; governance. Emphasis is on economic models and empirical evidence. Prerequisites: ECON 50, ECON 102B.","5","5","False","Letter or Credit/No Credit","False","H&S","ECONOMICS","False","True","False","False","False","False","False","True"
"113357","2022-2023","ECON 126","ECON","Economics of Health and Medical Care (BIOMEDIN 156, BIOMEDIN 256, HRP 256)","Institutional, theoretical, and empirical analysis of the problems of health and medical care. Topics: demand for medical care and medical insurance; institutions in the health sector; economics of information applied to the market for health insurance and for health care; economics of health care labor markets and health care production; and economic epidemiology. Graduate students with research interests should take ECON 249. Prerequisites: ECON 50 and either ECON 102A or STATS 116 or the equivalent. Recommended: ECON 51.","5","5","False","Medical Option (Med-Ltr-CR/NC)","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"206764","2022-2023","ECON 127","ECON","Economics of Health Improvement in Developing Countries (HRP 227, MED 262)","Application of economic paradigms and empirical methods to health improvement in lower-income countries. Emphasis is on unifying analytic frameworks and evaluation of empirical evidence. How economic views differ from public health, medicine, and epidemiology; analytic paradigms for health and population change; the demand for health; the role of health in international development. Prerequisites: ECON 50 and ECON 102B.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"221673","2022-2023","ECON 131","ECON","The Chinese Economy","This is a survey course of the Chinese economy with emphasis on understanding the process of economic reform, transition and development during the past 40 years. It will help students learn the different historical stages of institutional changes, develop an informed perspective on economic and political rationale and the effectiveness of the economic policies that have shaped China's economic emergence, and think critically about the process of economic and social changes. Prerequisite: Econ 1.","5","5","False","Letter or Credit/No Credit","False","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"204184","2022-2023","ECON 136","ECON","Market Design","Use of economic theory and analysis to design allocation mechanisms and market institutions. Course focuses on three areas: the design of matching algorithms to solve assignment problems, with applications to school choice, entry-level labor markets, and kidney exchanges; the design of auctions to solve general resource allocation problems, with applications to the sale of natural resources, financial assets, radio spectrum, and advertising; and the design of platforms and exchanges, with applications to internet markets. Emphasis on connecting economic theory to practical applications. Students must write term paper.","5","5","False","Letter or Credit/No Credit","False","H&S","ECONOMICS","False","False","False","False","False","True","False","False"
"113329","2022-2023","ECON 137","ECON","Decision Modeling and Information","Effective decision models consider a decision maker's alternatives, information and preferences.  The construction of such models in single-party situations with emphasis on the role of information.  The course then evolves to two-party decision situations where one party has more information than the other.  Models examined include: bidding exercises and the winner's curse, the Akerlof Model and adverse selection, the Principal-Agent model and risk sharing, moral hazard and contract design. Prerequisite: ECON 102A or equivalent.  Recommended: Econ 50, Optimization and simulation in Excel.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","True","False","False","False","True","False","False"
"207994","2022-2023","ECON 146","ECON","Economics of Education","How a decision to invest in education is affected by factors including ability and family background. Markets for elementary and secondary schooling; topics such as vouchers and charter schools, accountability, expenditure equalization among schools, and the teacher labor market.The market for college education emphasizing how college tuition is determined, and whether students are matched efficiently with colleges. How education affects economic growth, focusing on developing countries. Theory and empirical results. Application of economics from fields such as public economics, labor economics, macroeconomics, and industrial organization. Prerequisites: ECON 50, ECON 102B.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"117022","2022-2023","ECON 150","ECON","Economic Policy Analysis (PUBLPOL 104, PUBLPOL 204)","The relationship between microeconomic analysis and public policy making. How economic policy analysis is done and why political leaders regard it as useful but not definitive in making policy decisions. Economic rationales for policy interventions, methods of policy evaluation and the role of benefit-cost analysis, economic models of politics and their application to policy making, and the relationship of income distribution to policy choice. Theoretical foundations of policy making and analysis, and applications to program adoption and implementation. Prerequisites: ECON 102B and PUBLPOL 50 or ECON 50. Undergraduate Public Policy students are required to take this class for a letter grade and enroll in this class for five units.","4","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","True","False","False","False","False","False","False"
"222512","2022-2023","ECON 151","ECON","Tackling Big Questions Using Social Data Science (POLISCI 151)","Big data can help us provide answers to fundamental social questions, from poverty and social mobility, to climate change, migration, and the spread of disease. But making sense of data requires more than just statistical techniques: it calls for models of how humans behave and interact with each other. Social data science combines the analysis of big data with social science theory. We will take a project-oriented, many models-many methods approach. This course will introduce students to a variety of models and methods used across the social sciences, including tools such as game theoretical models, network models, models of diffusion and contagion, agent based models, model simulations, machine learning and causal inference. Students will apply these tools to tackle important topics in guided projects. Prerequisite is Econ 102A, Polisci 150A or equivalent.","5","5","False","Letter or Credit/No Credit","False","H&S","ECONOMICS","False","True","False","False","False","False","False","False"
"113356","2022-2023","ECON 155","ECON","Environmental Economics and Policy","Economic sources of environmental problems and alternative policies for dealing with them (technology standards, emissions taxes, and marketable pollution permits). Evaluation of policies addressing local air pollution, global climate change, and the use of renewable resources. Connections between population growth, economic output, environmental quality, sustainable development, and human welfare. Prerequisite: ECON 50. May be taken concurrently with consent of the instructor.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"224141","2022-2023","ECON 156","ECON","Energy Markets and Policy (ECON 256, INTLPOL 276)","This is a course on how energy and environmental markets work, and the regulatory mechanisms that have been and can be used to achieve desired policy goals.  Throughout the course students play the roles of electricity generators, electricity retailers, energy traders, and electricity consumers in order to gain an understanding of how energy and environmental policies (including environmental regulations and renewable energy mandates) affect the business strategy of market participants - and in turn economic and environmental outcomes. The goal of the course is to provide students with both theoretical and hands-on understanding of important energy and environmental market concepts that are critical to market functioning but not always widely appreciated.  The course is useful background for private sector roles in energy production, research, management, trading, investment, and government and regulatory affairs; government positions in policymaking and regulation; research and policy functions in academia, think tanks, or consultancies; and non-profit advocacy roles related to energy and the environment. Econ 1 recommended.","3","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","False"
"113358","2022-2023","ECON 157","ECON","Imperfect Competition","The interaction between firms and consumers in markets that fall outside the benchmark competitive model. How firms acquire and exploit market power. Game theory and information economics to analyze how firms interact strategically. Topics include monopoly, price discrimination, advertising, oligopoly pricing, product differentiation, collusion and cartel behaviour, and anti-competitive behavior. Sources include theoretical models, real-world examples, and empirical papers. Prerequisite: ECON 51 or PUBLPOL 301A or INTLPOL 204A. Econ 102B recommended.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","False","False","True"
"113362","2022-2023","ECON 160","ECON","Game Theory and Economic Applications","Introduction to game theory and its applications to economics. Topics: strategic and extensive form games, dominant strategies, Nash equilibrium, subgame-perfect equilibrium, and Bayesian equilibrium. The theory is applied to repeated games, oligopoly, auctions, and bargaining with examples from economics and political science. Prerequisites: Working knowledge of calculus and basic probability theory.","5","5","False","Letter or Credit/No Credit","True","H&S","ECONOMICS","False","False","False","False","False","True","False","True"
