id,year,name,subject,title,description,units_min,units_max,repeatable,grading_basis,final_exam,academic_group,academic_org,way_aii,way_aqr,way_ce,way_edp,way_er,way_fr,way_sma,way_si
222374,2022-2023,CS 240LX,CS,"Advanced Systems Laboratory, Accelerated","This is an implementation-heavy, lab-based class that covers similar topics as CS240, but by writing code versus discussing papers. Our code will run &quot;bare-metal&quot; (without an operating system) on the widely-used ARM-based raspberry pi.  Bare-metal lets us do interesting tricks without constantly fighting a lumbering, general-purpose OS that cannot get out of its own way. We will do ten projects, one per week, where each project covers two labs of (at a minimum) several hours each and a non-trivial amount of outside work.  The workload is significant, but I will aim to not waste your time. Prerequisite: CS140E or instructor permission.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
217279,2022-2023,CS 241,CS,Embedded Systems Workshop (EE 285),"Project-centric building hardware and software for embedded computing systems. This year the course projects are on a large interactive light sculpture to be installed in Packard. Syllabus topics will be determined by the needs of the enrolled students and projects. Examples of topics include: interrupts and concurrent programming, mechanical control, state-based programming models, signaling and frequency response, mechanical design, power budgets, software, firmware, and PCB design. Interested students can help lead community workshops to begin building the installation. Prerequisites: one of CS107, EE101A, EE108, ME80.",3,3,True,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105761,2022-2023,CS 242,CS,Programming Languages,"This course explores foundational models of computation, such as the lambda calculus and other small calculi, &nbsp;and the incorporation of basic advances in PL theory into modern programming languages such as Haskell and Rust. &nbsp;Topics include type systems (polymorphism, algebraic data types, static vs. dynamic), control flow (exceptions, continuations), concurrency/parallelism, metaprogramming, verification, and the semantic gap between computational models and modern hardware. The study of programming languages is equal parts systems and theory, looking at how a rigorous understanding of the semantics of computation enables formal reasoning about the behavior and properties of complex real-world systems. &nbsp;Prerequisites: 103, 110.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105762,2022-2023,CS 243,CS,Program Analysis and Optimizations,"Program analysis techniques used in compilers and software development tools to improve productivity, reliability, and security. The methodology of applying mathematical abstractions such as graphs, fixpoint computations, binary decision diagrams in writing complex software, using compilers as an example. Topics include data flow analysis, instruction scheduling, register allocation, parallelism, data locality, interprocedural analysis, and garbage collection. Prerequisites: 103 or 103B, and 107.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
208548,2022-2023,CS 244,CS,Advanced Topics in Networking,"Classic papers, new ideas, and research papers in networking. Architectural principles: why the Internet was designed this way? Congestion control. Wireless and mobility; software-defined networks (SDN) and network virtualization; content distribution networks; packet switching; data-center networks. Prerequisite: 144 or equivalent.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105765,2022-2023,CS 244B,CS,Distributed Systems,"Distributed operating systems and applications issues, emphasizing high-level protocols and distributed state sharing as the key technologies. Topics: distributed shared memory, object-oriented distributed system design, distributed directory services, atomic transactions and time synchronization, application-sufficient consistency, file access, process scheduling, process migration, and storage/communication abstractions on distribution, scale, robustness in the face of failure, and security.  Prerequisites: CS 144.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105767,2022-2023,CS 245,CS,Principles of Data-Intensive Systems,"Most important computer applications have to reliably manage and manipulate datasets. This course covers the architecture of modern data storage and processing systems, including relational databases, cluster computing frameworks, streaming systems and machine learning systems. Topics include storage management, query optimization, transactions, concurrency, fault recovery, and parallel processing, with a focus on the key design ideas shared across many types of data-intensive systems. Prerequisites: CS 145, 161.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
201040,2022-2023,CS 246,CS,Mining Massive Data Sets,"The availability of massive datasets is revolutionizing science and industry. This course discusses data mining and machine learning algorithms for analyzing very large amounts of data. Topics include: Big data systems (Hadoop, Spark); Link Analysis (PageRank, spam detection); Similarity search (locality-sensitive hashing, shingling, min-hashing); Stream data processing; Recommender Systems; Analysis of social-network graphs; Association rules; Dimensionality reduction (UV, SVD, and CUR decompositions); Algorithms for large-scale mining (clustering, nearest-neighbor search); Large-scale machine learning (decision tree ensembles); Multi-armed bandit; Computational advertising. Prerequisites: At least one of CS107 or CS145.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,True,False,False
215260,2022-2023,CS 246H,CS,Mining Massive Data Sets Hadoop Lab,"Supplement to CS 246 providing additional material on the Apache Hadoop family of technologies. Students will learn how to implement data mining algorithms using Hadoop and Apache Spark, how to implement and debug complex data mining and data transformations, and how to use two of the most popular big data SQL tools. Topics: data mining, machine learning, data ingest, and data transformations using Hadoop, Spark, Apache Impala, Apache Hive, Apache Kafka, Apache Sqoop, Apache Flume, Apache Avro, and Apache Parquet.  Prerequisite: CS 107 or equivalent.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221529,2022-2023,CS 247A,CS,Design for Artificial Intelligence (SYMSYS 195A),"A project-based course that builds on the introduction to design in CS147 by focusing on advanced methods and tools for research, prototyping, and user interface design. Studio based format with intensive coaching and iteration to prepare students for tackling real world design problems. This course takes place entirely in studios; you must plan on attending every studio to take this class. The focus of CS247A is design for human-centered artificial intelligence experiences. What does it mean to design for AI? What is HAI? How do you create responsible, ethical, human centered experiences? Let us explore what AI actually is and the constraints, opportunities and specialized processes necessary to create AI systems that work effectively for the humans involved. Prerequisites: CS147 or equivalent background in design thinking. In the event of a waitlist, acceptance to class based on an application provided on the first day of class.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
222468,2022-2023,CS 247B,CS,Design for Behavior Change (SYMSYS 195B),"Over the last decade, tech companies have invested in shaping user behavior, sometimes for altruistic reasons like helping people change bad habits into good ones, and sometimes for financial reasons such as increasing engagement.  In this project-based hands-on course, students explore the design of systems, information and interface for human use. We will model the flow of interactions, data and context, and crafting a design that is useful, appropriate and robust. Students will design and prototype utility apps or games as a response to the challenges presented. We will also examine the ethical consequences of design decisions and explore current issues arising from unintended consequences. Prerequisite: CS147 or equivalent.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221530,2022-2023,CS 247G,CS,Design for Play (SYMSYS 195G),"A project-based course that builds on the introduction to design in CS147 by focusing on advanced methods and tools for research, prototyping, and user interface design. Studio based format with intensive coaching and iteration to prepare students for tackling real world design problems. This course takes place entirely in studios; please plan on attending every studio to take this class. The focus of CS247g is an introduction to theory and practice of game design. We will make digital and paper games, do rapid iteration and run user research studies appropriate to game design. This class has multiple short projects, allowing us to cover a variety of genres, from narrative to pure strategy. Prerequisites: 147 or equivalent background.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221531,2022-2023,CS 247I,CS,Design for Understanding,"Complex problems require nuanced design approaches. In this project-based hands-on course, students explore the design of systems, information and interface for human use. Each quarter we pick a different challenging topic to explore and explain; past classes have included fake news, electoral politics and gender.  Students will create an explainer, an information site and a game as a response to the challenges presented. We will model the flow of interactions, data and context, and craft a design that is useful, appropriate and robust. We will also examine the ethical consequences of design decisions and explore current issues arising from unintended consequences. Prerequisite: CS 147 or equivalent.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221532,2022-2023,CS 247S,CS,Service Design (SYMSYS 195S),"A project-based course that builds on the introduction to design in CS147 by focusing on advanced methods and tools for research, prototyping, and user interface design. Studio based format with intensive coaching and iteration to prepare students for tackling real world design problems. This course takes place entirely in studios; you must plan on attending every studio to take this class. The focus of CS247S is Service Design. In this course we will be looking at experiences that address the needs of multiple types of stakeholders at different touchpoints - digital, physical, and everything in between. If you have ever taken an Uber, participated in the Draw, engaged with your bank, or ordered a coffee through the Starbucks app, you have experienced a service that must have a coordinated experience for the customer, the service provider, and any other stakeholders involved. Let us explore what specialized tools and processes are required to created these multi-faceted interactions. Prerequisites: CS147 or equivalent background in design thinking. In the event of a waitlist, acceptance to class based on an application provided on the first day of class.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105774,2022-2023,CS 248A,CS,"Computer Graphics: Rendering, Geometry, and Image Manipulation","This course provides a comprehensive introduction to interactive computer graphics, focusing on fundamental concepts and techniques, as well as their cross-cutting relationship to multiple problem domains in interactive graphics (such as rendering, animation, geometry, image processing). Topics include: 2D and 3D drawing, sampling theory, interpolation, rasterization, image compositing, the real-time GPU graphics pipeline (and parallel rendering), VR rendering, geometric transformations, curves and surfaces, geometric data structures, subdivision, meshing, spatial hierarchies, image processing, time integration, physically-based animation, and inverse kinematics.  The course will involve several in-depth programming assignments and a self-selected final project that explores concepts covered in the class. Prerequisite: CS 107, MATH 51.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105776,2022-2023,CS 248B,CS,Fundamentals of Computer Graphics: Animation and Simulation,"This course provides a comprehensive introduction to computer graphics, focusing on fundamental concepts and techniques in Computer Animation and Physics Simulation. Topics include numerical integration, 3D character modeling, keyframe animation, skinning/rigging, inverse kinematics, rigid body dynamics, deformable body simulation, and fluid simulation.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
223319,2022-2023,CS 249I,CS,The Modern Internet,"Advanced networking course that covers how the Internet has evolved and operates today. Topics include modern Internet topology and routing practices, recently introduced network protocols, popular content delivery strategies, and pressing privacy, security, and abuse challenges. The course consists of a mixture of lecture, guest talks, and investigative projects where students will analyze how Internet operates in practice. Prerequisite: CS 144, EE 284, or equivalent.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
104096,2022-2023,CS 250,CS,Algebraic Error Correcting Codes (EE 387),"Introduction to the theory of error correcting codes, emphasizing algebraic constructions, and diverse applications throughout computer science and engineering. Topics include basic bounds on error correcting codes; Reed-Solomon and Reed-Muller codes; list-decoding, list-recovery and locality. Applications may include communication, storage, complexity theory, pseudorandomness, cryptography, streaming algorithms, group testing, and compressed sensing. Prerequisites: Linear algebra, basic probability (at the level of, say, CS109, CME106 or EE178) and &quot;mathematical maturity&quot; (students will be asked to write proofs).  Familiarity with finite fields will be helpful but not required.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
217137,2022-2023,CS 251,CS,Cryptocurrencies and blockchain technologies,"For advanced undergraduates and for graduate students.&nbsp; The potential applications for Bitcoin-like technologies is enormous.&nbsp; The course will cover the technical aspects of cryptocurrencies, blockchain technologies, and distributed consensus. Students will learn how these systems work, and how to engineer secure software that interacts with Blockchains like Bitcoin, Ethereum, and others. Prerequisite: CS110. Recommended: CS255.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
220710,2022-2023,CS 252,CS,Analysis of Boolean Functions,"Boolean functions are among the most basic objects of study in theoretical computer science. This course is about the study of boolean functions from a complexity-theoretic perspective, with an emphasis on analytic methods. We will cover fundamental concepts and techniques in this area, including influence and noise sensitivity, polynomial approximation, hypercontractivity, probabilistic invariance principles, and Gaussian analysis. We will see connections to various areas of theoretical computer science, including circuit complexity, pseudorandomness, classical and quantum query complexity, learning theory, and property testing. Prerequisites: CS 103 and CS 109 or equivalents. CS 154 and CS 161 recommended.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221947,2022-2023,CS 253,CS,Web Security,"Principles of web security. The fundamentals and state-of-the-art in web security. Attacks and countermeasures. Topics include: the browser security model, web app vulnerabilities, injection, denial-of-service, TLS attacks, privacy, fingerprinting, same-origin policy, cross site scripting, authentication, JavaScript security, emerging threats, defense-in-depth, and techniques for writing secure code. Course projects include writing security exploits, defending insecure web apps, and implementing emerging web standards. Prerequisite: CS 142 or equivalent web development experience.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
210762,2022-2023,CS 254,CS,Computational Complexity,"An introduction to computational complexity theory. Topics include the P versus NP problem and other major challenges of complexity theory; Space complexity: Savitch's theorem and the Immerman-Szelepsc&eacute;nyi theorem; P, NP, coNP, and the polynomial hierarchy; The power of randomness in computation; Non-uniform computation and circuit complexity; Interactive proofs. Prerequisites: 154 or equivalent; mathematical maturity.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221569,2022-2023,CS 254B,CS,Computational Complexity II,"A continuation of CS254 (Computational Complexity). Topics include Barriers to P versus NP; The relationship between time and space, and time-space tradeoffs for SAT; The hardness versus randomness paradigm; Average-case complexity; Fine-grained complexity; Current and new areas of complexity theory research.  Prerequisite: CS254.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105779,2022-2023,CS 255,CS,Introduction to Cryptography,"For advanced undergraduates and graduate students. Theory and practice of cryptographic techniques used in computer security. Topics: encryption (symmetric and public key), digital signatures, data integrity, authentication, key management, PKI, zero-knowledge protocols, and real-world applications. Prerequisite: basic probability theory.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
224166,2022-2023,CS 256,CS,Algorithmic Fairness,"Machine learning and data analysis have enjoyed tremendous success in a broad range of domains. These advances hold the promise of great benefits to individuals, organizations and society. Undeniably, algorithms are informing decisions that reach ever more deeply into our lives, from news article recommendations to criminal sentencing decisions to healthcare diagnostics. This progress, however, raises (and is impeded by) a host of concerns regarding the societal impact of computation. A prominent concern is that these algorithms should be fair. Unfortunately, the hope that automated decision-making might be free of social biases is dashed on the data on which the algorithms are trained and the choices in their construction: left to their own devices, algorithms will propagate - even amplify - existing biases of the data, the programmers, and the decisions made in the choice of features to incorporate and measurements of 'fitness' to be applied. Addressing wrongful discrimination by algorithms is not only mandated by law and by ethics but is essential to maintaining the public trust in the current computation-driven revolution.The study of fairness is ancient and multi-disciplinary: philosophers, legal experts, economists, statisticians, social scientists and others have been concerned with fairness for as long as these fields have existed. Nevertheless, the scale of decision making in the age of big-data, the computational complexities of algorithmic decision making, and simple professional responsibility mandate that computer scientists contribute to this research endeavor. This is an intro to this booming area of research.Prerequisites: CS 161 and 221. I will be assuming some mathematical maturity, and CS 154 isrecommended.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
224171,2022-2023,CS 257,CS,Introduction to Automated Reasoning,"Automated logical reasoning has enabled substantial progress in many fields, including hardware and software verification, theorem-proving, and artificial in- telligence. Different application scenarios may require different automated rea- soning techniques and sometimes their combination. In this course, we will study widely-used logical theories as well as algorithms for answering whether formu- las in those theories are satisfiable. We will consider state-of-the-art automated reasoning techniques for propositional logic, first-order logic, and various first- order theories, such as linear arithmetic over reals and integers, uninterpreted functions, bit-vectors, and arrays. We will also consider ways to reason about combinations of those theories. Topics include: logical foundations, SAT-solving, techniques for first-order theorem proving, decision procedures for different first- order theories, theory combination, the DPLL(T) framework, and applications of automated reasoning in program analysis and hardware verification. Prerequisites: CS154 Introduction to the Theory of Computation, or CS106b Programming Abstractions and CS103 Mathematical Foundations of Computing, or consent of instructor",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
213607,2022-2023,CS 259Q,CS,Quantum Computing,"This course introduces the basics of quantum computing. Topics include: qubits, entanglement, and non-local correlations; quantum gates, circuits, and compilation algorithms; basic quantum algorithms such as Simon's algorithm and Grover's algorithm; Shor's factoring algorithm and the hidden subgroup problem; Hamiltonian simulation; stabilizer circuits, the Gottesman-Knill theorem, and the basics of quantum error correction. Prerequisites: Knowledge of linear algebra &amp; discrete probability, and knowledge of algorithms OR quantum mechanics (or both)",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
222150,2022-2023,CS 260,CS,Geometry of Polynomials in Algorithm Design,"Over the years, many powerful algorithms have been built via tools such as linear programming relaxations, spectral properties of graphs, and others, that all bridge the discrete and continuous worlds. This course will cover another such tool recently gaining popularity: polynomials, their roots, and their analytic properties, collectively known as geometry of polynomials. The course will cover fundamental properties of polynomials that are useful in designing algorithms, and then will showcase applications in several areas of algorithm design: combinatorial optimization, graph sparsification, high-dimensional expanders, analysis of random walks on combinatorial objects, and counting algorithms. Prerequisites: CS161 or equivalent. Basic knowledge of probability, linear algebra, and calculus.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105788,2022-2023,CS 261,CS,Optimization and Algorithmic Paradigms,"Algorithms for network optimization: max-flow, min-cost flow, matching, assignment, and min-cut problems. Introduction to linear programming. Use of LP duality for design and analysis of algorithms. Approximation algorithms for NP-complete problems such as Steiner Trees, Traveling Salesman, and scheduling problems. Randomized algorithms. Introduction to sub-linear algorithms and decision making under uncertainty. Prerequisite: 161 or equivalent.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
222547,2022-2023,CS 263,CS,Counting and Sampling,"This course will cover various algorithm design techniques for two intimately connected class of problems: sampling from complex probability distributions and counting combinatorial structures. A large part of the course will cover Markov Chain Monte Carlo techniques: coupling, stationary times, canonical paths, Poincare and log-Sobolev inequalities. Other topics include correlation decay in spin systems, variational techniques, holographic algorithms, and polynomial interpolation-based counting. Prerequisites:  CS161 or equivalent, STAT116 or equivalent.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
214563,2022-2023,CS 265,CS,Randomized Algorithms and Probabilistic Analysis (CME 309),"Randomness pervades the natural processes around us, from the formation of networks, to genetic recombination, to quantum physics. Randomness is also a powerful tool that can be leveraged to create algorithms and data structures which, in many cases, are more efficient and simpler than their deterministic counterparts. This course covers the key tools of probabilistic analysis, and application of these tools to understand the behaviors of random processes and algorithms. Emphasis is on theoretical foundations, though we will apply this theory broadly, discussing applications in machine learning and data analysis, networking, and systems. Topics include tail bounds, the probabilistic method, Markov chains, and martingales, with applications to analyzing random graphs, metric embeddings, random walks, and a host of powerful and elegant randomized algorithms. Prerequisites: CS 161 and STAT 116, or equivalents and instructor consent.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105894,2022-2023,CS 268,CS,Geometric Algorithms,"Techniques for design and analysis of efficient geometric algorithms for objects in 2-, 3-, and higher dimensions. Topics: convexity, triangulations and simplicial complexes, sweeping, partitioning, and point location. Voronoi/Delaunay diagrams and their properties. Arrangements of curves and surfaces. Intersection and visibility problems. Geometric searching and optimization. Random sampling methods. Range searching. Impact of numerical issues in geometric computation. Example applications to robotic motion planning, visibility preprocessing and rendering in graphics, and model-based recognition in computer vision. Prerequisite: discrete algorithms at the level of CS161. Recommended: CS164.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218481,2022-2023,CS 269G,CS,Almost Linear Time Graph Algorithms (MS&E 313),"Over the past decade there has been an explosion in activity in designing new provably efficient fast graph algorithms. Leveraging techniques from disparate areas of computer science and optimization researchers have made great strides on improving upon the best known running times for fundamental optimization problems on graphs, in many cases breaking long-standing barriers to efficient algorithm design. In this course we will survey these results and cover the key algorithmic tools they leverage to achieve these breakthroughs. Possible topics include but are not limited to, spectral graph theory, sparsification, oblivious routing, local partitioning, Laplacian system solving, and maximum flow. Prerequisites: calculus and linear algebra.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218600,2022-2023,CS 269I,CS,Incentives in Computer Science,"Many 21st-century computer science applications require the design of software or systems that interact with multiple self-interested participants.  This course will provide students with the vocabulary and modeling tools to reason about such design problems.  Emphasis will be on understanding basic economic and game theoretic concepts that are relevant across many application domains, and on case studies that demonstrate how to apply these concepts to real-world design problems.  Topics include auction and contest design, equilibrium analysis, cryptocurrencies, design of networks and network protocols, reputation systems, social choice, and social network analysis.  Case studies include BGP routing, Bitcoin, eBay's reputation system, Facebook's advertising mechanism, Mechanical Turk, and dynamic pricing in Uber/Lyft. Prerequisites: CS106B/X and CS161, or permission from the instructor.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218434,2022-2023,CS 269O,CS,Introduction to Optimization Theory (MS&E 213),"Introduction of core algorithmic techniques and proof strategies that underlie the best known provable guarantees for minimizing high dimensional convex functions. Focus on broad canonical optimization problems and survey results for efficiently solving them, ultimately providing the theoretical foundation for further study in optimization. In particular, focus will be on first-order methods for both smooth and non-smooth convex function minimization as well as methods for structured convex function minimization, discussing algorithms such as gradient descent, accelerated gradient descent, mirror descent, Newton's method, interior point methods, and more. Prerequisite: multivariable calculus and linear algebra.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221266,2022-2023,CS 269Q,CS,Elements of Quantum Computer Programming,"For advanced undergraduates and for graduate students. Quantum computing is an emerging computational paradigm with vast potential. This course is an introduction to modern quantum programming for students who want to work with quantum computing technologies and learn about new paradigms of computation. A physics / quantum mechanics background is not required. Students will learn the model of quantum computation, quantum programming languages, hybrid quantum/classical programming, quantum algorithms, quantum error correction, and applications. The course is hands on using open source Python packages for working with publicly available quantum processors. Prerequisites: linear algebra and programming at the undergraduate level.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
127217,2022-2023,CS 270,CS,Modeling Biomedical Systems (BIOMEDIN 210),"At the core of informatics is the problem of creating computable models of biomedical phenomena.  This course explores methods for modeling biomedical systems with an emphasis on contemporary semantic technology, including knowledge graphs.  Topics: data modeling, knowledge representation, controlled terminologies, ontologies, reusable problem solvers, modeling problems in healthcare information technology and other aspects of informatics.  Students acquire hands-on experience with several systems and tools.  Prerequisites: CS106A.  Basic familiarity with Python programming, biology, probability, and logic are assumed.",3,3,False,Medical Option (Med-Ltr-CR/NC),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221599,2022-2023,CS 271,CS,"Artificial Intelligence in Healthcare (BIODS 220, BIOMEDIN 220)","Healthcare is one of the most exciting application domains of artificial intelligence, with transformative potential in areas ranging from medical image analysis to electronic health records-based prediction and precision medicine. This course will involve a deep dive into recent advances in AI in healthcare, focusing in particular on deep learning approaches for healthcare problems. We will start from foundations of neural networks, and then study cutting-edge deep learning models in the context of a variety of healthcare data including image, text, multimodal and time-series data. In the latter part of the course, we will cover advanced topics on open challenges of integrating AI in a societal application such as healthcare, including interpretability, robustness, privacy and fairness. The course aims to provide students from diverse backgrounds with both conceptual understanding and practical grounding of cutting-edge research on AI in healthcare. Prerequisites: Proficiency in Python or ability to self-learn; familiarity with machine learning and basic calculus, linear algebra, statistics;  familiarity with deep learning highly recommended (e.g. prior experience training a deep learning model).",3,4,False,Medical Option (Med-Ltr-CR/NC),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
141029,2022-2023,CS 272,CS,"Introduction to Biomedical Informatics Research Methodology (BIOE 212, BIOMEDIN 212, GENE 212)","Capstone Biomedical Informatics (BMI) experience. Hands-on software building. Student teams conceive, design, specify, implement, evaluate, and report on a software project in the domain of biomedicine. Creating written proposals, peer review, providing status reports, and preparing final reports. Issues related to research reproducibility. Guest lectures from professional biomedical informatics systems builders on issues related to the process of project management. Software engineering basics. Because the team projects start in the first week of class, attendance that week is strongly recommended. Prerequisites: BIOMEDIN 210 or 214 or 215 or 217 or 260. Preference to BMI graduate students. Consent of instructor required.",3,5,False,Medical Option (Med-Ltr-CR/NC),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218601,2022-2023,CS 273B,CS,"Deep Learning in Genomics and Biomedicine (BIODS 237, BIOMEDIN 273B, GENE 236)","Recent breakthroughs in high-throughput genomic and biomedical data are transforming biological sciences into &quot;big data&quot; disciplines. In parallel, progress in deep neural networks are revolutionizing fields such as image recognition, natural language processing and, more broadly, AI. This course explores the exciting intersection between these two advances. The course will start with an introduction to deep learning and overview the relevant background in genomics and high-throughput biotechnology, focusing on the available data and their relevance. It will then cover the ongoing developments in deep learning (supervised, unsupervised and generative models) with the focus on the applications of these methods to biomedical data, which are beginning to produced dramatic results. In addition to predictive modeling, the course emphasizes how to visualize and extract interpretable, biological insights from such models. Recent papers from the literature will be presented and discussed. Experts in the field will present guest lectures. Students will be introduced to and work with popular deep learning software frameworks. Students will work in groups on a final class project using real world datasets. Prerequisites: College calculus, linear algebra, basic probability and statistics such as CS 109, and basic machine learning such as CS 229. No prior knowledge of genomics is necessary.",3,3,False,Medical Option (Med-Ltr-CR/NC),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221472,2022-2023,CS 273C,CS,"Cloud Computing for Biology and Healthcare (BIOMEDIN 222, GENE 222)","Big Data is radically transforming healthcare. To provide real-time personalized healthcare, we need hardware and software solutions that can efficiently store and process large-scale biomedical datasets. In this class, students will learn the concepts of cloud computing and parallel systems' architecture. This class prepares students to understand how to design parallel programs for computationally intensive medical applications and how to run these applications on computing frameworks such as Cloud Computing and High Performance Computing (HPC) systems. Prerequisites: familiarity with programming in Python and R.",3,3,False,Medical Option (Med-Ltr-CR/NC),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
141030,2022-2023,CS 274,CS,"Representations and Algorithms for Computational Molecular Biology (BIOE 214, BIOMEDIN 214, GENE 214)","Topics: This is a graduate level introduction to bioinformatics and computational biology, algorithms for alignment of biological sequences and structures, computing with strings, phylogenetic tree construction, hidden Markov models, basic structural computations on proteins, protein structure prediction, molecular dynamics and energy minimization, statistical analysis of 3D biological data, integration of data sources, knowledge representation and controlled terminologies for molecular biology, microarray analysis, chemoinformatics, pharmacogenetics, network biology.  Note:  For Fall 2021, Dr. Altman will be away on sabbatical and so class will be taught from lecture videos recorded in fall of 2018.  The class will be entirely online, with no scheduled meeting times.  Lectures will be released in batches to encourage pacing.  A team of TAs will manage all class logistics and grading.  Firm prerequisite: CS 106B.",3,4,False,Medical Option (Med-Ltr-CR/NC),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
206403,2022-2023,CS 275,CS,"Translational Bioinformatics (BIOE 217, BIOMEDIN 217, GENE 217)","Computational methods for the translation of biomedical data into diagnostic, prognostic, and therapeutic applications in medicine. Topics: multi-scale omics data generation and analysis, utility and limitations of public biomedical resources, machine learning and data mining, issues and opportunities in drug discovery, and mobile/digital health solutions. Case studies and course project. Prerequisites: programming ability at the level of CS 106A and familiarity with biology and statistics.",3,4,False,Medical Option (Med-Ltr-CR/NC),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
121937,2022-2023,CS 275A,CS,Symbolic Musical Information (MUSIC 253),"Properties of symbolic data for music applications including advanced notation systems, data durability, mark-up languages, optical music recognition, and data-translation tasks.  Hands-on work involves these digital score formats: Guido Music Notation, Humdrum, MuseData, MEI, MusicXML, SCORE, and MIDI internal code.",2,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
121938,2022-2023,CS 275B,CS,Computational Music Analysis (MUSIC 254),"Leveraging off three synchronized sets of symbolic data resources for notation and analysis, the lab portion introduces students to the open-source Humdrum Toolkit for music representation and analysis.  Issues of data content and quality as well as methods of information retrieval, visualization, and summarization are considered in class. Grading based primarily on student projects. Prerequisite: 253 or consent of instructor.",2,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
